EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Weight,Label,KaggleSet,KaggleWeight
109293,162.607,20.21,111.375,4.389,-999.0,-999.0,-999.0,2.859,4.389,116.483,0.547,-1.315,-999.0,75.277,-2.01,-1.91,41.206,-2.303,1.529,38.852,1.018,119.43,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,t,0.018636116672
109294,91.102,12.58,61.174,42.082,-999.0,-999.0,-999.0,2.574,4.642,97.324,1.319,1.341,-999.0,25.158,0.124,0.09,33.175,-0.852,2.473,19.924,1.978,182.6,1,38.99,-1.981,-1.273,-999.0,-999.0,-999.0,38.99,0.00572068250088,s,t,0.018636116672
109295,123.951,58.884,88.408,22.468,-999.0,-999.0,-999.0,3.078,22.468,82.763,2.186,1.316,-999.0,25.977,0.931,-0.474,56.786,-0.181,2.938,16.139,-0.673,134.569,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
109301,118.955,61.045,76.011,61.487,1.038,55.937,8.076,2.945,23.954,147.25,0.658,1.412,0.0,45.893,-0.033,-1.296,30.204,-0.499,1.612,45.698,-0.317,259.434,2,35.609,3.408,1.739,35.545,2.37,2.806,71.154,0.00572068250088,s,t,0.018636116672
109302,142.085,40.345,118.24,126.044,5.147,775.459,-6.321,1.705,0.417,277.217,0.398,-0.413,0.361,97.807,0.345,0.532,38.891,2.046,0.417,10.619,-2.481,244.166,2,107.989,2.023,-2.427,32.53,-3.125,2.754,140.519,0.000461281573949,s,t,0.00150270483101
109304,164.067,10.648,90.032,79.063,-999.0,-999.0,-999.0,2.699,79.063,91.675,1.006,1.254,-999.0,45.69,-0.404,-0.353,45.985,-0.646,-3.041,68.206,-2.851,210.758,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.000461281573949,s,t,0.00150270483101
109306,117.352,14.617,75.546,41.754,-999.0,-999.0,-999.0,2.636,1.145,114.895,1.035,-0.391,-999.0,36.057,-0.51,1.857,37.308,-1.273,-1.903,36.128,-1.502,143.176,1,41.53,-0.761,1.102,-999.0,-999.0,-999.0,41.53,0.00572068250088,s,t,0.018636116672
109312,108.153,2.043,77.346,0.436,-999.0,-999.0,-999.0,3.119,0.436,77.59,0.757,-1.395,-999.0,44.151,-0.568,-2.182,33.439,-0.34,0.991,10.387,0.881,70.477,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
109313,131.069,20.811,97.403,37.045,-999.0,-999.0,-999.0,3.099,0.867,136.709,1.648,-1.413,-999.0,37.372,-0.22,1.93,61.598,-0.571,-1.274,15.499,-0.587,159.7,1,37.739,-3.09,2.085,-999.0,-999.0,-999.0,37.739,0.000461281573949,s,t,0.00150270483101
109314,79.976,46.716,50.871,88.774,2.859,194.824,-0.718,1.791,7.85,162.026,0.759,1.28,0.15,36.852,-0.42,-2.315,27.96,-0.816,-0.569,47.944,-1.953,210.155,2,54.183,2.581,1.129,43.031,-0.278,1.82,97.214,0.00572068250088,s,t,0.018636116672
109315,122.803,71.745,86.972,102.59,2.734,334.432,1.586,1.882,37.128,306.778,1.885,1.266,0.241,38.111,-0.318,-2.059,71.83,0.229,2.424,40.288,-2.399,393.641,3,82.179,0.492,-1.01,79.266,3.226,1.296,196.837,0.000461025356734,s,t,0.00150187015894
109324,85.322,49.133,65.415,24.338,-999.0,-999.0,-999.0,3.045,24.338,65.424,1.031,1.413,-999.0,32.21,1.981,2.0,33.213,1.899,-1.239,22.423,2.804,134.348,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
109328,95.665,102.49,64.452,46.227,-999.0,-999.0,-999.0,2.842,78.278,99.872,1.635,-1.048,-999.0,25.476,0.672,-1.016,41.641,0.71,1.825,63.068,-1.332,135.825,1,32.755,-2.571,-0.902,-999.0,-999.0,-999.0,32.755,0.00572068250088,s,t,0.018636116672
109336,110.914,37.185,80.084,29.064,-999.0,-999.0,-999.0,3.493,29.064,61.365,0.742,-1.414,-999.0,35.228,-0.811,-2.67,26.138,-2.369,0.456,28.968,1.94,115.988,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
109339,115.579,66.093,82.078,68.809,4.771,666.023,-3.741,2.082,1.202,222.034,1.94,1.185,0.893,33.986,-0.808,-2.917,65.946,-0.592,-0.847,25.645,-2.713,256.826,2,62.555,-3.782,2.324,59.547,0.989,0.396,122.102,0.000461281573949,s,t,0.00150270483101
109351,142.906,19.386,99.53,31.376,-999.0,-999.0,-999.0,2.789,2.474,131.537,0.933,1.4,-999.0,51.447,-1.024,-0.642,47.981,-0.633,2.12,15.129,1.384,129.667,1,32.11,0.688,-2.146,-999.0,-999.0,-999.0,32.11,0.000461025356734,s,t,0.00150187015894
109354,122.961,4.217,85.988,77.702,-999.0,-999.0,-999.0,2.459,0.263,151.128,2.113,0.879,-999.0,23.511,1.436,0.635,49.67,-0.339,2.338,28.657,2.45,130.828,1,77.947,-0.739,-1.067,-999.0,-999.0,-999.0,77.947,0.00572068250088,s,t,0.018636116672
109357,120.177,18.044,90.616,0.641,-999.0,-999.0,-999.0,2.99,0.641,90.113,0.885,-1.411,-999.0,47.796,-0.477,-2.577,42.317,-0.183,0.731,9.037,-0.228,99.237,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
109366,110.743,18.308,83.578,66.018,3.547,310.148,-1.936,2.164,18.23,207.276,2.323,-0.434,0.973,30.725,-0.48,1.016,71.383,-0.805,-1.124,10.679,-1.8,402.034,2,61.784,-2.873,1.868,43.383,0.674,-2.467,105.167,0.00572068250088,s,t,0.018636116672
109369,99.63,5.898,62.106,41.739,-999.0,-999.0,-999.0,2.325,9.863,96.192,0.756,0.659,-999.0,36.62,-0.572,1.339,27.686,0.211,-2.755,28.391,-2.544,168.33,1,31.886,-2.582,-0.21,-999.0,-999.0,-999.0,31.886,0.000461281573949,s,t,0.00150270483101
109370,144.077,8.211,92.952,50.727,-999.0,-999.0,-999.0,2.904,6.807,143.765,1.203,1.321,-999.0,42.653,-0.03,-0.784,51.329,-0.077,2.119,38.521,1.934,171.526,1,49.784,-2.139,-1.233,-999.0,-999.0,-999.0,49.784,0.00572068250088,s,t,0.018636116672
109374,113.274,54.651,74.743,215.141,2.844,502.969,-1.805,1.428,3.028,441.933,4.179,1.382,0.977,27.886,0.307,-2.424,116.547,0.25,2.432,93.932,2.961,489.631,2,240.676,-0.956,-0.563,56.824,1.888,1.624,297.5,0.000461281573949,s,t,0.00150270483101
109376,159.516,24.426,114.72,23.969,1.437,89.547,8.453,2.589,1.604,192.716,0.764,-1.187,0.0,68.199,-0.162,2.899,52.106,-0.132,0.31,25.125,-0.379,240.235,2,37.756,-3.713,-3.012,34.655,-2.277,-0.57,72.411,0.000461281573949,s,t,0.00150270483101
109380,187.693,27.023,108.66,19.231,-999.0,-999.0,-999.0,2.637,25.738,156.414,0.395,-1.012,-999.0,82.944,0.597,3.038,32.772,1.432,-0.744,55.092,-0.096,177.007,1,40.698,2.807,0.872,-999.0,-999.0,-999.0,40.698,0.000461281573949,s,t,0.00150270483101
109382,107.618,11.114,65.963,63.467,-999.0,-999.0,-999.0,2.109,25.83,116.918,0.614,1.282,-999.0,47.946,-1.675,0.476,29.454,-1.371,-1.611,31.291,-1.243,189.693,1,39.518,0.431,2.711,-999.0,-999.0,-999.0,39.518,0.00572068250088,s,t,0.018636116672
109383,133.767,91.062,63.386,54.309,-999.0,-999.0,-999.0,2.78,54.309,63.619,1.358,1.022,-999.0,26.976,-1.844,-2.336,36.642,-2.31,0.405,59.016,-2.328,150.574,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.000461281573949,s,t,0.00150270483101
109387,145.34,31.537,88.455,43.224,-999.0,-999.0,-999.0,2.947,11.511,126.863,0.711,1.41,-999.0,52.561,-1.008,2.13,37.374,-1.154,-1.21,41.617,-2.033,216.269,1,36.928,-1.508,0.936,-999.0,-999.0,-999.0,36.928,0.000461025356734,s,t,0.00150187015894
109389,132.37,17.334,95.848,161.788,1.127,81.803,-0.278,1.52,37.105,305.954,0.317,0.311,0.003,102.864,0.314,0.523,32.654,-1.161,0.891,36.604,1.397,403.171,3,95.876,0.761,-2.238,43.441,-0.366,-2.038,170.435,0.00081448039868,s,t,0.00265331133733
109394,109.146,8.307,82.867,3.706,-999.0,-999.0,-999.0,3.08,3.706,82.781,1.006,-1.413,-999.0,41.274,-0.366,0.97,41.507,-0.469,-2.109,4.221,-2.747,140.708,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,t,0.018636116672
109395,118.377,2.344,65.273,118.372,4.654,675.185,-5.405,1.724,0.452,220.625,0.907,1.048,0.969,40.764,-1.383,-2.669,36.992,-0.313,2.262,64.58,2.31,208.529,2,98.677,-2.226,-0.141,44.193,2.428,-1.432,142.87,0.000461281573949,s,t,0.00150270483101
109398,103.941,13.985,74.859,56.711,-999.0,-999.0,-999.0,2.003,3.129,136.371,0.837,0.281,-999.0,45.04,-0.447,2.432,37.721,-1.343,0.64,20.068,0.126,147.669,1,53.611,-0.946,-1.864,-999.0,-999.0,-999.0,53.611,0.00572068250088,s,t,0.018636116672
109402,150.731,1.535,97.323,39.082,-999.0,-999.0,-999.0,2.912,0.758,146.034,0.383,1.201,-999.0,76.883,-0.427,-2.337,29.438,0.076,1.078,12.163,1.159,155.206,1,39.712,-0.264,0.477,-999.0,-999.0,-999.0,39.712,0.000461281573949,s,t,0.00150270483101
109404,117.853,45.097,74.876,60.18,3.351,327.106,-2.743,2.565,2.576,201.872,1.299,1.405,0.943,29.77,-1.032,-3.015,38.667,0.152,0.993,32.4,2.374,207.558,2,97.691,1.423,-0.916,35.745,-1.928,2.371,133.436,0.000461281573949,s,t,0.00150270483101
109406,114.313,38.562,80.362,191.124,-999.0,-999.0,-999.0,1.396,2.585,348.41,0.215,1.172,-999.0,130.648,2.088,1.703,28.08,1.489,2.964,49.382,1.875,346.192,1,189.682,-1.471,-1.242,-999.0,-999.0,-999.0,189.682,0.000461281573949,s,t,0.00150270483101
109407,124.396,6.815,93.433,77.698,-999.0,-999.0,-999.0,1.844,6.623,197.812,0.831,0.707,-999.0,64.242,0.92,-1.196,53.379,1.03,0.645,15.598,0.882,192.356,1,80.19,2.197,3.017,-999.0,-999.0,-999.0,80.19,0.000461025356734,s,t,0.00150187015894
109412,110.082,34.422,80.536,2.29,-999.0,-999.0,-999.0,2.796,2.29,70.374,0.624,-1.388,-999.0,43.321,1.327,0.484,27.053,0.02,2.955,26.615,-1.935,149.2,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,t,0.018636116672
109413,140.709,7.429,76.434,129.446,3.821,400.013,-1.863,1.943,1.95,197.202,0.637,1.233,0.988,42.49,-0.38,0.991,27.063,1.549,0.756,60.376,0.94,204.996,2,84.284,-0.574,-2.23,43.365,3.247,-2.193,127.649,0.000461281573949,s,t,0.00150270483101
109419,113.979,24.441,80.383,53.707,0.526,228.253,0.989,1.949,37.161,386.367,0.534,-0.321,0.0,65.166,-0.231,1.319,34.8,-0.687,-3.069,28.999,-2.279,439.104,3,154.879,1.292,-0.222,77.931,0.766,3.079,286.401,0.000461025356734,s,t,0.00150187015894
109421,90.482,42.719,68.228,2.075,-999.0,-999.0,-999.0,2.888,2.075,69.666,1.385,-1.401,-999.0,29.211,-0.484,1.475,40.455,-0.471,-1.92,12.453,0.597,87.368,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,t,0.018636116672
109423,91.895,36.93,72.307,5.378,-999.0,-999.0,-999.0,2.78,5.378,73.728,1.185,-1.414,-999.0,33.736,-0.607,1.073,39.992,-0.659,-2.431,13.787,-0.621,135.903,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
109428,165.358,48.442,116.236,39.379,-999.0,-999.0,-999.0,2.907,39.379,118.535,0.694,1.394,-999.0,69.962,0.14,2.217,48.574,0.32,-0.684,13.838,1.728,261.039,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
109430,141.808,24.322,81.211,169.116,3.679,447.611,-3.296,1.617,23.214,244.939,1.677,1.39,0.805,36.984,-0.21,-0.635,62.021,1.152,-1.507,78.781,-1.158,302.516,2,77.209,2.135,1.948,68.725,-1.544,1.977,145.934,0.000461281573949,s,t,0.00150270483101
109432,119.961,1.835,61.909,86.681,-999.0,-999.0,-999.0,1.885,24.079,147.713,0.514,0.951,-999.0,52.81,-1.871,-1.142,27.15,-1.543,0.714,60.009,0.76,239.642,1,67.753,1.277,3.075,-999.0,-999.0,-999.0,67.753,0.000461281573949,s,t,0.00150270483101
109436,157.885,67.263,73.998,97.09,-999.0,-999.0,-999.0,2.565,16.329,187.7,0.581,1.401,-999.0,50.507,0.587,3.005,29.343,0.737,0.444,67.407,2.159,315.563,1,107.85,0.202,-0.772,-999.0,-999.0,-999.0,107.85,0.000461025356734,s,t,0.00150187015894
109438,127.842,31.313,86.39,27.149,-999.0,-999.0,-999.0,3.065,27.149,87.703,2.028,-1.413,-999.0,28.96,-1.475,-2.759,58.743,-2.099,0.524,5.419,-1.617,117.598,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,t,0.018636116672
109439,167.087,52.664,62.994,90.922,-999.0,-999.0,-999.0,2.405,9.936,165.1,0.925,1.414,-999.0,34.118,-0.853,-2.592,31.568,-1.377,-0.244,65.423,-1.48,209.092,1,99.414,-2.161,1.707,-999.0,-999.0,-999.0,99.414,0.000461281573949,s,t,0.00150270483101
109441,107.917,54.607,71.366,184.627,-999.0,-999.0,-999.0,1.227,23.359,297.141,0.441,1.162,-999.0,93.125,-1.105,0.818,41.023,-0.941,2.034,71.335,0.976,352.773,1,162.993,-1.85,-2.0,-999.0,-999.0,-999.0,162.993,0.000461281573949,s,t,0.00150270483101
109442,170.203,0.64,111.589,91.629,0.575,71.68,0.717,2.359,5.665,223.047,0.339,1.023,0.0,81.629,-0.532,1.94,27.667,-2.144,0.218,26.849,0.241,284.184,2,83.696,1.182,-2.202,30.055,0.607,-0.832,113.751,0.00572068250088,s,t,0.018636116672
109443,111.548,16.614,74.361,123.073,-999.0,-999.0,-999.0,1.604,7.333,204.055,1.116,0.597,-999.0,41.734,-0.755,2.181,46.559,0.614,3.016,50.682,-2.924,239.618,1,115.762,2.099,-0.243,-999.0,-999.0,-999.0,115.762,0.00572068250088,s,t,0.018636116672
109444,-999.0,105.632,120.242,76.183,-999.0,-999.0,-999.0,1.541,5.731,246.479,0.773,-1.204,-999.0,98.205,0.327,2.03,75.888,0.331,0.489,58.387,-1.344,211.31,1,72.386,0.679,-2.13,-999.0,-999.0,-999.0,72.386,0.00572068250088,s,t,0.018636116672
109445,100.795,7.341,63.799,52.942,1.173,84.512,-0.24,2.46,3.583,143.737,1.212,0.638,0.048,27.46,0.28,0.797,33.286,1.345,3.014,35.0,-3.053,192.823,2,49.274,0.908,0.276,33.717,-0.264,-1.637,82.991,0.00081448039868,s,t,0.00265331133733
109450,103.618,45.449,76.763,17.411,-999.0,-999.0,-999.0,3.722,17.411,48.913,1.203,-1.414,-999.0,22.2,1.77,-1.726,26.714,-0.285,1.453,21.437,-1.051,134.663,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
109451,128.048,7.985,88.536,178.119,4.963,1339.007,-6.141,1.301,21.592,371.304,0.691,0.98,0.844,76.465,-0.406,1.675,52.857,0.887,1.829,49.242,1.672,387.521,2,166.599,2.347,-1.745,75.383,-2.617,-0.376,241.982,0.000461281573949,s,t,0.00150270483101
109453,118.365,40.371,92.698,12.467,-999.0,-999.0,-999.0,2.847,12.467,89.144,0.898,-1.406,-999.0,46.955,1.132,-0.328,42.189,1.809,2.437,11.655,-1.558,152.973,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
109458,118.31,25.564,87.132,49.849,-999.0,-999.0,-999.0,2.095,2.67,147.532,0.509,-0.653,-999.0,65.712,1.36,-2.004,33.415,0.495,2.371,22.457,1.4,207.786,1,48.405,0.998,0.335,-999.0,-999.0,-999.0,48.405,0.00572068250088,s,t,0.018636116672
109459,155.829,79.749,84.896,40.003,-999.0,-999.0,-999.0,2.791,23.133,144.892,1.7,1.378,-999.0,32.366,-1.019,0.635,55.028,-0.585,-2.122,35.562,0.124,245.596,1,57.497,1.221,2.837,-999.0,-999.0,-999.0,57.497,0.000461281573949,s,t,0.00150270483101
109461,81.546,33.886,57.666,6.289,-999.0,-999.0,-999.0,3.068,6.289,57.528,1.108,-1.404,-999.0,27.288,0.471,3.128,30.24,0.656,0.065,9.678,-2.799,125.122,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
109464,104.366,41.395,80.786,7.524,-999.0,-999.0,-999.0,2.794,7.524,80.907,1.031,-1.402,-999.0,39.836,-1.258,2.243,41.071,-0.909,-0.528,12.188,-2.891,126.733,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,t,0.018636116672
109465,122.7,8.595,88.89,81.427,-999.0,-999.0,-999.0,2.063,26.729,163.954,0.981,0.689,-999.0,41.372,-0.331,1.484,40.585,1.301,2.746,22.144,3.034,205.762,1,81.997,-0.152,-1.143,-999.0,-999.0,-999.0,81.997,0.000461281573949,s,t,0.00150270483101
109468,133.576,40.171,104.357,94.714,-999.0,-999.0,-999.0,2.323,4.404,222.519,3.131,-0.862,-999.0,30.518,0.164,1.482,95.558,0.885,-0.726,25.596,-1.563,324.092,1,96.443,0.251,2.431,-999.0,-999.0,-999.0,96.443,0.00572068250088,s,t,0.018636116672
109477,117.283,61.449,72.67,46.656,-999.0,-999.0,-999.0,2.78,3.614,117.983,0.741,1.13,-999.0,42.443,-1.54,-1.006,31.466,-1.847,2.514,31.495,-1.067,143.01,1,44.075,2.22,1.897,-999.0,-999.0,-999.0,44.075,0.000461281573949,s,t,0.00150270483101
109481,116.286,28.476,73.864,212.165,-999.0,-999.0,-999.0,1.119,28.792,351.527,0.322,1.408,-999.0,120.124,1.564,-1.534,38.687,1.082,-0.524,68.86,-1.083,360.36,1,192.716,1.866,1.803,-999.0,-999.0,-999.0,192.716,0.000461281573949,s,t,0.00150270483101
109485,165.673,47.948,121.139,29.391,-999.0,-999.0,-999.0,3.233,2.5,144.18,0.732,-1.414,-999.0,64.953,0.225,-1.109,47.56,1.066,2.012,27.014,-2.805,211.938,1,31.667,-2.584,0.993,-999.0,-999.0,-999.0,31.667,0.00572068250088,s,t,0.018636116672
109488,148.79,14.758,83.998,47.384,3.359,306.174,-2.706,2.674,30.032,230.233,0.789,-0.47,0.86,48.321,-0.543,-2.3,38.136,-0.315,0.364,54.776,0.688,226.255,3,67.827,-1.341,2.047,45.166,2.017,-1.63,143.776,0.000461281573949,s,t,0.00150270483101
109489,149.382,2.009,90.742,26.562,4.061,373.161,-3.983,2.734,1.832,198.697,0.449,0.766,0.991,69.151,0.548,-2.482,31.036,0.561,0.252,25.44,0.323,254.742,2,59.487,-1.657,2.107,39.024,2.403,-0.628,98.511,0.000461281573949,s,t,0.00150270483101
109493,102.952,46.032,62.468,52.597,-999.0,-999.0,-999.0,2.456,3.456,112.724,0.973,1.352,-999.0,31.182,1.529,1.825,30.334,0.665,-2.159,29.624,2.373,180.533,1,51.208,1.476,-0.446,-999.0,-999.0,-999.0,51.208,0.00572068250088,s,t,0.018636116672
109497,101.429,14.595,68.999,49.769,-999.0,-999.0,-999.0,2.701,5.747,124.991,1.678,-0.819,-999.0,27.047,-0.408,-0.932,45.373,-0.694,1.754,31.025,2.145,164.662,1,52.571,0.775,-1.291,-999.0,-999.0,-999.0,52.571,0.000461281573949,s,t,0.00150270483101
109499,114.609,49.844,75.106,121.853,-999.0,-999.0,-999.0,1.718,1.571,204.72,1.552,0.671,-999.0,32.528,2.002,0.361,50.471,0.459,1.116,52.412,0.104,230.166,1,121.722,0.569,-2.618,-999.0,-999.0,-999.0,121.722,0.000461281573949,s,t,0.00150270483101
109501,106.822,25.772,70.208,62.497,-999.0,-999.0,-999.0,2.45,22.287,153.932,1.603,1.382,-999.0,29.253,0.635,-2.063,46.889,0.9,1.785,31.407,2.47,255.255,1,77.79,3.062,-0.453,-999.0,-999.0,-999.0,77.79,0.000461281573949,s,t,0.00150270483101
109504,112.161,18.164,60.885,214.266,1.149,412.532,3.175,1.189,58.07,524.939,1.652,1.203,0.248,42.212,1.065,-0.674,69.731,1.194,-1.857,121.461,-1.659,582.533,3,200.481,2.447,2.524,175.308,1.298,0.235,412.996,0.000461281573949,s,t,0.00150270483101
109508,103.237,46.93,83.264,8.559,-999.0,-999.0,-999.0,2.721,8.559,84.407,1.334,-1.411,-999.0,36.163,0.699,0.352,48.244,0.285,3.041,15.299,-1.157,184.011,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,t,0.018636116672
109512,138.613,9.814,73.442,46.152,-999.0,-999.0,-999.0,3.077,20.629,102.836,0.835,1.381,-999.0,37.937,-1.028,-0.054,31.69,-1.724,2.942,49.99,2.695,201.502,1,33.209,0.481,-1.006,-999.0,-999.0,-999.0,33.209,0.00081448039868,s,t,0.00265331133733
109516,108.408,0.524,36.4,274.818,6.135,2875.325,-9.242,1.237,30.233,341.512,1.677,1.02,0.967,21.489,-0.224,2.168,36.042,0.973,1.858,218.207,1.864,454.092,2,188.915,-2.659,-0.908,95.067,3.476,-1.638,283.982,0.000461281573949,s,t,0.00150270483101
109517,101.061,72.705,64.197,97.376,6.337,2231.56,-9.946,2.163,2.142,283.353,0.746,1.178,1.0,41.002,0.76,-1.922,30.57,0.24,0.178,64.952,-1.73,310.759,2,155.244,-2.86,1.55,56.537,3.477,-1.718,211.781,0.000461281573949,s,t,0.00150270483101
109521,126.881,1.474,52.793,161.139,0.665,135.12,2.356,1.423,35.7,298.113,0.522,0.973,0.122,54.823,0.618,-0.864,28.643,1.088,0.479,112.051,0.505,405.411,3,135.294,1.238,3.075,42.305,1.903,-1.306,214.648,0.000461281573949,s,t,0.00150270483101
109526,129.396,4.542,77.007,37.539,-999.0,-999.0,-999.0,3.046,21.631,112.902,0.854,1.359,-999.0,41.702,0.04,-3.13,35.61,0.066,-0.084,42.649,-0.2,192.987,1,35.59,2.726,2.219,-999.0,-999.0,-999.0,35.59,0.000461281573949,s,t,0.00150270483101
109529,138.849,65.245,93.811,53.163,-999.0,-999.0,-999.0,2.522,3.042,146.192,0.833,0.593,-999.0,49.829,-0.62,2.027,41.505,0.263,-0.334,27.903,2.23,254.121,1,54.858,1.301,-1.527,-999.0,-999.0,-999.0,54.858,0.00572068250088,s,t,0.018636116672
109532,136.659,16.455,93.687,85.182,2.942,177.139,0.616,2.336,27.422,165.551,1.498,0.55,0.112,31.741,1.221,-0.898,47.548,-0.509,0.672,38.698,1.058,170.209,2,55.495,0.196,2.899,30.767,3.138,-2.215,86.262,0.000461281573949,s,t,0.00150270483101
109533,117.758,20.998,77.741,105.861,-999.0,-999.0,-999.0,1.88,2.942,192.335,1.519,0.547,-999.0,35.498,1.698,-1.146,53.915,0.673,-2.721,55.183,-3.109,257.67,1,102.923,-0.948,0.558,-999.0,-999.0,-999.0,102.923,0.000461281573949,s,t,0.00150270483101
109535,93.926,46.264,66.147,24.815,2.895,285.336,-0.418,2.882,1.809,194.686,1.063,1.401,0.72,32.338,-2.131,0.878,34.38,-2.125,-2.524,19.107,1.508,215.126,2,72.901,-2.743,-2.005,55.067,0.153,0.88,127.968,0.000461281573949,s,t,0.00150270483101
109536,129.101,15.818,79.457,92.428,-999.0,-999.0,-999.0,2.038,28.676,188.913,0.909,1.265,-999.0,48.632,0.426,-2.324,44.195,0.68,-0.302,49.871,-0.641,237.609,1,96.086,-2.136,1.825,-999.0,-999.0,-999.0,96.086,0.000461281573949,s,t,0.00150270483101
109541,98.535,5.287,67.104,4.259,-999.0,-999.0,-999.0,3.092,4.259,67.524,0.646,-1.392,-999.0,41.014,0.823,-2.599,26.511,0.444,0.616,18.929,0.379,157.832,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,t,0.018636116672
109543,92.495,68.311,60.173,113.898,1.091,84.411,2.103,1.809,14.57,219.572,2.566,1.381,0.0,23.784,1.658,1.192,61.024,1.854,2.991,62.738,1.821,220.858,2,89.06,-1.004,-1.152,45.704,-2.095,-0.502,134.764,0.000461281573949,s,t,0.00150270483101
109544,137.056,2.374,76.796,224.278,3.525,453.185,-3.083,1.141,31.549,369.956,0.763,1.041,0.339,77.196,-1.199,2.684,58.877,-1.988,1.859,104.913,1.89,413.552,3,165.908,-1.917,-1.137,37.816,1.608,-0.291,233.882,0.000461025356734,s,t,0.00150187015894
109545,114.105,20.915,82.979,2.207,-999.0,-999.0,-999.0,3.03,2.207,82.729,0.977,-1.414,-999.0,41.84,0.938,-0.825,40.889,1.132,2.199,4.07,-2.194,158.374,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
109548,106.383,8.827,55.677,252.25,4.026,924.941,-3.917,1.159,32.066,363.357,3.169,1.335,0.602,25.549,2.219,2.617,80.953,1.066,2.497,145.973,2.578,415.615,2,157.051,-2.382,-0.197,99.804,1.644,-0.886,256.855,0.000461281573949,s,t,0.00150270483101
109549,113.075,15.204,45.663,128.1,0.2,68.377,3.383,1.996,24.45,183.54,1.102,1.237,0.479,24.644,1.214,0.595,27.157,1.928,2.458,101.017,2.167,248.335,2,67.303,1.942,-0.801,64.436,1.742,-1.785,131.739,0.00081448039868,s,t,0.00265331133733
109552,119.956,1.402,78.76,159.795,6.969,2185.045,-11.868,1.33,2.35,312.074,0.277,0.963,0.893,120.346,-0.366,-0.725,33.366,-0.646,0.576,46.166,0.612,386.82,2,121.286,-2.96,2.868,37.076,4.01,3.11,158.362,0.000461281573949,s,t,0.00150270483101
109559,132.193,1.838,94.315,5.092,-999.0,-999.0,-999.0,3.152,5.092,90.351,0.798,1.389,-999.0,50.256,1.401,2.008,40.096,2.035,-1.188,6.408,-1.303,101.155,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
109569,108.042,13.246,76.465,140.952,3.765,458.285,-3.346,1.302,5.836,259.453,0.691,0.632,0.995,69.24,0.724,3.136,47.873,-0.314,2.35,41.073,2.05,281.108,2,73.377,-2.328,-0.352,68.962,1.437,-0.795,142.339,0.000461281573949,s,t,0.00150270483101
